date,city,meantemp,humidity,wind_speed,meanpressure
2025-07-04,Ludhiana,27.54,68.39,12.53,1.013
2025-07-05,Ludhiana,27.81,62.75,10.08,1.004
2025-07-06,Ludhiana,26.95,52.51,5.09,1.005
2025-07-07,Ludhiana,27.33,72.34,8.53,1.001
2025-07-08,Ludhiana,25.92,69.98,9.71,1.01
2025-07-09,Ludhiana,26.42,68.48,5.47,1.014
2025-07-10,Ludhiana,31.78,62.96,5.9,1.014
2025-07-11,Ludhiana,26.23,53.37,8.86,1.021
2025-07-12,Ludhiana,26.48,59.47,5.53,1.009
2025-07-13,Ludhiana,25.91,55.66,11.24,1.015
2025-07-14,Ludhiana,28.11,67.03,9.0,1.006
2025-07-15,Ludhiana,27.44,60.12,8.33,1.013
2025-07-16,Ludhiana,26.07,53.75,7.75,1.008
2025-07-17,Ludhiana,22.98,64.78,9.39,1.035
2025-07-18,Ludhiana,25.92,58.5,5.24,1.012
2025-07-19,Ludhiana,27.04,56.86,7.11,0.99
2025-07-20,Ludhiana,28.42,57.11,7.39,0.996
2025-07-21,Ludhiana,25.34,60.05,7.43,1.015
2025-07-22,Ludhiana,29.32,66.13,9.38,1.024
2025-07-23,Ludhiana,27.51,61.51,9.47,1.021
2025-07-24,Ludhiana,27.61,53.0,5.77,1.007
2025-07-25,Ludhiana,27.8,61.6,9.73,1.023
2025-07-26,Ludhiana,28.58,68.96,5.38,1.015
2025-07-27,Ludhiana,24.9,51.84,6.88,1.023
2025-07-28,Ludhiana,26.98,73.84,7.81,1.034
2025-07-29,Ludhiana,26.35,61.86,4.9,1.021
2025-07-30,Ludhiana,24.93,57.85,10.02,1.022
2025-07-31,Ludhiana,28.14,59.56,7.35,1.009
2025-08-01,Ludhiana,27.38,71.05,8.19,1.03
2025-08-02,Ludhiana,27.55,60.32,9.11,1.027
2025-08-03,Ludhiana,29.69,68.85,7.51,1.008
2025-08-04,Ludhiana,26.79,71.77,8.32,1.015
2025-08-05,Ludhiana,25.68,59.76,7.13,1.011
2025-08-06,Ludhiana,28.96,60.29,7.56,1.001
2025-08-07,Ludhiana,26.9,69.93,10.7,1.012
2025-08-08,Ludhiana,26.56,60.81,8.51,1.013
2025-08-09,Ludhiana,25.48,62.56,8.36,1.007
2025-08-10,Ludhiana,24.82,71.97,12.88,0.998
2025-08-11,Ludhiana,22.73,55.99,7.25,1.019
2025-08-12,Ludhiana,26.38,62.76,8.51,1.003
2025-08-13,Ludhiana,24.66,61.61,4.29,0.998
2025-08-14,Ludhiana,22.85,66.31,7.95,1.016
2025-08-15,Ludhiana,21.37,52.83,8.78,0.982
2025-08-16,Ludhiana,27.45,50.79,9.14,1.001
2025-08-17,Ludhiana,27.05,80.98,2.91,1.017
2025-08-18,Ludhiana,21.29,64.29,7.04,1.011
2025-08-19,Ludhiana,23.03,66.41,4.56,1.022
2025-08-20,Ludhiana,23.99,53.31,10.64,1.009
2025-08-21,Ludhiana,28.58,69.06,5.86,1.009
2025-08-22,Ludhiana,24.96,70.89,8.33,1.012
2025-08-23,Ludhiana,24.28,61.43,10.06,1.01
2025-08-24,Ludhiana,23.85,58.34,6.35,0.996
2025-08-25,Ludhiana,23.09,70.72,7.04,1.017
2025-08-26,Ludhiana,19.6,65.14,7.13,1.005
2025-08-27,Ludhiana,24.88,58.76,3.21,1.019
2025-08-28,Ludhiana,24.96,59.85,5.52,0.995
2025-08-29,Ludhiana,24.89,71.41,7.86,0.996
2025-08-30,Ludhiana,24.85,61.41,9.18,1.016
2025-08-31,Ludhiana,18.4,65.0,5.45,0.996
2025-09-01,Ludhiana,23.96,64.2,4.17,1.017
2025-09-02,Ludhiana,25.83,62.01,5.72,1.0
2025-09-03,Ludhiana,26.32,52.66,9.58,1.008
2025-09-04,Ludhiana,24.04,51.48,7.16,1.016
2025-09-05,Ludhiana,21.53,64.72,7.63,1.004
2025-09-06,Ludhiana,25.89,48.52,8.15,1.026
2025-09-07,Ludhiana,27.03,64.07,6.85,1.004
2025-09-08,Ludhiana,23.52,64.99,5.84,1.018
2025-09-09,Ludhiana,28.36,61.36,4.77,0.997
2025-09-10,Ludhiana,25.63,61.37,9.21,1.005
2025-09-11,Ludhiana,25.71,60.78,5.99,1.006
2025-09-12,Ludhiana,21.63,73.67,7.26,1.016
2025-09-13,Ludhiana,22.93,55.42,6.99,1.021
2025-09-14,Ludhiana,22.94,56.51,7.77,1.015
2025-09-15,Ludhiana,27.25,63.85,8.74,1.017
2025-09-16,Ludhiana,21.64,55.95,5.29,0.997
2025-09-17,Ludhiana,25.52,63.47,7.61,0.984
2025-09-18,Ludhiana,28.03,56.36,11.56,0.996
2025-09-19,Ludhiana,22.28,48.51,8.18,0.999
2025-09-20,Ludhiana,21.74,53.49,9.01,1.017
2025-09-21,Ludhiana,27.5,57.62,7.89,0.997
2025-09-22,Ludhiana,23.2,58.62,8.38,1.02
2025-09-23,Ludhiana,25.84,56.67,9.45,1.01
2025-09-24,Ludhiana,23.2,57.48,6.34,1.027
2025-09-25,Ludhiana,24.45,62.78,6.93,1.034
2025-09-26,Ludhiana,26.44,57.4,6.91,1.008
2025-09-27,Ludhiana,24.12,57.52,8.33,1.025
2025-09-28,Ludhiana,21.2,54.96,6.49,1.006
2025-07-01,Agra,32.6,68.86,9.53,1.007
2025-07-02,Agra,27.96,54.14,9.2,1.015
2025-07-03,Agra,31.03,61.58,7.36,1.012
2025-07-04,Agra,30.18,54.03,9.11,1.01
2025-07-05,Agra,26.21,50.34,7.37,1.024
2025-07-06,Agra,31.6,64.98,11.57,1.01
2025-07-07,Agra,30.09,60.14,6.61,1.003
2025-07-08,Agra,24.0,70.57,6.36,1.002
2025-07-09,Agra,25.69,61.62,11.17,1.031
2025-07-10,Agra,24.66,60.72,5.57,1.02
2025-07-11,Agra,28.49,59.03,7.79,1.005
2025-07-12,Agra,31.07,66.13,8.98,0.983
2025-07-13,Agra,27.64,75.35,10.29,0.992
2025-07-14,Agra,27.08,55.64,11.06,1.012
2025-07-15,Agra,26.11,63.05,2.43,0.999
2025-07-16,Agra,27.65,67.92,3.76,1.006
2025-07-17,Agra,29.53,54.14,8.1,1.011
2025-07-18,Agra,30.87,61.47,7.3,1.019
2025-07-19,Agra,24.73,61.52,6.73,1.009
2025-07-20,Agra,29.01,66.17,6.14,1.011
2025-07-21,Agra,30.23,57.86,7.93,1.008
2025-07-22,Agra,27.06,53.06,10.46,1.002
2025-07-23,Agra,29.17,59.12,6.39,1.022
2025-07-24,Agra,29.04,64.1,9.16,1.007
2025-07-25,Agra,26.97,58.88,9.45,1.003
2025-07-26,Agra,29.9,60.95,7.68,1.018
2025-07-27,Agra,26.91,61.06,7.58,1.019
2025-07-28,Agra,25.48,62.09,7.66,1.019
2025-07-29,Agra,26.54,73.7,7.33,1.008
2025-07-30,Agra,26.34,54.95,5.57,1.005
2025-07-31,Agra,28.89,62.65,6.67,1.022
2025-08-01,Agra,29.66,70.38,5.93,1.005
2025-08-02,Agra,30.13,64.29,7.11,1.017
2025-08-03,Agra,28.46,59.42,8.08,1.019
2025-08-04,Agra,24.06,62.92,5.41,1.0
2025-08-05,Agra,25.2,65.71,7.0,1.004
2025-08-06,Agra,26.37,55.97,8.5,1.021
2025-08-07,Agra,26.06,61.63,8.39,0.99
2025-08-08,Agra,27.23,81.46,7.4,1.009
2025-08-09,Agra,27.59,72.72,9.59,0.988
2025-08-10,Agra,27.18,78.28,8.89,0.998
2025-08-11,Agra,26.56,55.16,10.11,1.0
2025-08-12,Agra,26.09,57.7,6.55,1.025
2025-08-13,Agra,26.1,59.49,5.35,0.991
2025-08-14,Agra,23.34,63.52,9.6,1.004
2025-08-15,Agra,28.93,58.54,7.17,0.999
2025-08-16,Agra,27.72,75.43,4.12,1.007
2025-08-17,Agra,28.22,54.17,8.77,1.022
2025-08-18,Agra,25.8,66.15,11.16,1.029
2025-08-19,Agra,25.48,59.65,5.8,1.02
2025-08-20,Agra,22.81,61.33,7.85,1.005
2025-08-21,Agra,26.07,78.23,7.4,1.006
2025-08-22,Agra,27.5,64.28,10.52,1.012
2025-08-23,Agra,24.93,52.14,4.4,0.992
2025-08-24,Agra,26.14,54.67,10.15,1.01
2025-08-25,Agra,24.85,57.78,8.89,1.002
2025-08-26,Agra,23.33,69.98,8.35,1.008
2025-08-27,Agra,26.54,62.9,8.41,1.002
2025-08-28,Agra,29.36,59.37,10.75,1.008
2025-08-29,Agra,26.8,67.25,9.93,1.002
2025-08-30,Agra,27.3,73.93,7.12,1.01
2025-08-31,Agra,24.07,60.77,11.06,1.0
2025-09-01,Agra,23.19,72.51,8.89,1.031
2025-09-02,Agra,24.14,63.6,6.32,1.011
2025-09-03,Agra,21.46,66.96,8.29,1.009
2025-09-04,Agra,24.2,57.48,9.1,0.998
2025-09-05,Agra,25.98,75.29,10.61,0.995
2025-09-06,Agra,23.85,65.38,7.5,0.996
2025-09-07,Agra,25.66,62.79,11.47,1.007
2025-09-08,Agra,27.2,55.24,5.59,1.017
2025-09-09,Agra,27.01,57.1,7.69,0.996
2025-09-10,Agra,24.45,67.87,6.77,1.008
2025-09-11,Agra,22.53,58.96,11.16,1.011
2025-09-12,Agra,22.77,60.96,4.45,1.0
2025-09-13,Agra,27.47,61.99,11.42,1.009
2025-09-14,Agra,24.66,66.69,2.3,1.012
2025-09-15,Agra,24.61,71.76,9.57,0.999
2025-09-16,Agra,27.18,61.27,5.83,1.012
2025-09-17,Agra,24.27,72.08,8.32,1.012
2025-09-18,Agra,26.46,69.4,9.21,1.024
2025-09-19,Agra,25.86,63.85,10.12,1.009
2025-09-20,Agra,24.7,73.18,10.89,1.01
2025-09-21,Agra,23.71,71.63,9.24,1.013
2025-09-22,Agra,23.97,64.84,7.6,1.003
2025-09-23,Agra,24.86,64.44,6.89,1.019
2025-09-24,Agra,27.17,68.67,7.09,1.018
2025-09-25,Agra,24.74,55.43,8.99,1.011
2025-09-26,Agra,29.77,71.59,9.06,1.012
2025-09-27,Agra,24.9,56.82,4.16,1.001
2025-09-28,Agra,24.47,50.21,6.55,1.008
2025-07-01,Nashik,29.6,61.03,7.32,1.027
2025-07-02,Nashik,31.29,61.64,7.86,1.01
2025-07-03,Nashik,28.36,60.38,10.02,1.006
2025-07-04,Nashik,27.64,64.74,8.24,0.99
2025-07-05,Nashik,29.68,70.21,8.9,1.032
2025-07-06,Nashik,32.19,73.69,13.6,1.018
2025-07-07,Nashik,29.95,70.84,6.88,1.011
2025-07-08,Nashik,28.26,67.39,6.7,1.003
2025-07-09,Nashik,30.31,64.17,4.14,0.995
2025-07-10,Nashik,27.12,59.7,8.83,1.012
2025-07-11,Nashik,31.48,69.52,10.14,1.016
2025-07-12,Nashik,29.7,71.6,9.84,1.014
2025-07-13,Nashik,31.75,50.92,7.42,1.007
2025-07-14,Nashik,31.45,74.43,5.1,1.024
2025-07-15,Nashik,26.74,58.15,7.53,1.007
2025-07-16,Nashik,25.89,68.9,9.36,1.021
2025-07-17,Nashik,28.08,64.76,7.94,1.027
2025-07-18,Nashik,23.21,59.26,8.01,0.999
2025-07-19,Nashik,28.3,64.24,6.68,1.011
2025-07-20,Nashik,30.0,63.58,7.09,1.008
2025-07-21,Nashik,28.67,54.56,8.92,1.005
2025-07-22,Nashik,31.14,68.55,10.34,1.0
2025-07-23,Nashik,27.81,57.54,6.59,1.023
2025-07-24,Nashik,31.46,58.11,7.08,1.009
2025-07-25,Nashik,29.6,54.44,4.79,1.015
2025-07-26,Nashik,24.46,62.32,8.32,1.014
2025-07-27,Nashik,28.02,62.8,9.69,1.013
2025-07-28,Nashik,26.94,65.23,8.77,1.027
2025-07-29,Nashik,29.75,72.29,6.78,1.005
2025-07-30,Nashik,27.64,64.14,5.98,1.023
2025-07-31,Nashik,29.82,63.17,9.28,1.012
2025-08-01,Nashik,29.43,56.93,7.71,1.009
2025-08-02,Nashik,29.18,61.23,3.0,0.999
2025-08-03,Nashik,27.75,65.38,11.37,1.016
2025-08-04,Nashik,27.98,64.8,10.21,1.004
2025-08-05,Nashik,27.48,58.46,10.84,1.014
2025-08-06,Nashik,26.29,64.31,9.02,1.007
2025-08-07,Nashik,26.58,61.07,8.68,1.006
2025-08-08,Nashik,26.69,56.98,8.16,1.008
2025-08-09,Nashik,26.9,66.19,9.5,1.017
2025-08-10,Nashik,28.59,63.56,6.87,1.0
2025-08-11,Nashik,26.24,65.12,6.43,1.011
2025-08-12,Nashik,25.45,55.03,9.64,1.005
2025-08-13,Nashik,25.65,58.44,8.85,1.024
2025-08-14,Nashik,26.47,63.71,10.14,0.992
2025-08-15,Nashik,31.16,79.66,2.59,1.009
2025-08-16,Nashik,25.74,63.41,7.16,1.018
2025-08-17,Nashik,26.9,59.53,7.66,1.015
2025-08-18,Nashik,24.71,55.12,11.99,1.004
2025-08-19,Nashik,26.76,62.61,9.1,1.028
2025-08-20,Nashik,28.15,55.89,5.23,1.006
2025-08-21,Nashik,26.41,54.67,9.64,0.999
2025-08-22,Nashik,29.89,75.92,7.5,1.014
2025-08-23,Nashik,24.39,68.74,7.0,0.999
2025-08-24,Nashik,26.24,62.2,7.35,1.019
2025-08-25,Nashik,25.2,75.41,5.35,1.026
2025-08-26,Nashik,24.7,64.99,7.02,1.007
2025-08-27,Nashik,28.3,74.0,10.38,1.006
2025-08-28,Nashik,27.02,60.31,6.02,0.999
2025-08-29,Nashik,25.74,66.5,4.18,1.01
2025-08-30,Nashik,29.61,71.73,6.83,0.996
2025-08-31,Nashik,27.47,51.09,10.22,1.008
2025-09-01,Nashik,30.18,54.64,9.84,1.009
2025-09-02,Nashik,25.82,56.78,9.19,1.017
2025-09-03,Nashik,30.02,71.05,6.81,1.0
2025-09-04,Nashik,23.68,73.84,6.44,1.025
2025-09-05,Nashik,27.44,66.98,7.39,1.017
2025-09-06,Nashik,26.33,62.78,9.39,1.009
2025-09-07,Nashik,24.73,68.6,7.87,1.015
2025-09-08,Nashik,25.39,57.74,11.47,1.025
2025-09-09,Nashik,28.04,62.67,7.4,1.024
2025-09-10,Nashik,25.54,61.2,11.74,1.01
2025-09-11,Nashik,29.77,56.61,9.04,1.031
2025-09-12,Nashik,26.27,63.42,5.66,1.021
2025-09-13,Nashik,24.64,64.43,5.53,1.026
2025-09-14,Nashik,28.47,64.81,5.69,1.025
2025-09-15,Nashik,25.41,58.37,4.48,1.004
2025-09-16,Nashik,23.22,61.26,9.49,1.006
2025-09-17,Nashik,26.82,60.66,8.13,1.029
2025-09-18,Nashik,25.4,67.31,4.87,1.025
2025-09-19,Nashik,25.13,71.3,7.75,1.016
2025-09-20,Nashik,27.41,62.28,10.18,1.002
2025-09-21,Nashik,27.61,62.66,8.7,1.005
2025-09-22,Nashik,26.14,58.55,8.49,1.01
2025-09-23,Nashik,24.95,64.67,8.27,1.004
2025-09-24,Nashik,25.77,58.97,12.69,1.021
2025-09-25,Nashik,26.57,72.03,4.04,0.984
2025-09-26,Nashik,25.21,56.73,7.53,1.012
2025-09-27,Nashik,27.85,58.17,8.8,1.01
2025-09-28,Nashik,26.7,61.88,10.77,1.009
2025-07-01,Varanasi,32.52,58.66,9.22,1.009
2025-07-02,Varanasi,28.25,67.2,7.14,0.983
2025-07-03,Varanasi,22.71,71.04,10.19,1.029
2025-07-04,Varanasi,28.73,55.65,6.89,1.01
2025-07-05,Varanasi,26.68,73.3,12.21,1.015
2025-07-06,Varanasi,28.61,55.63,10.83,1.011
2025-07-07,Varanasi,27.98,66.29,6.56,1.011
2025-07-08,Varanasi,25.6,69.93,7.53,1.022
2025-07-09,Varanasi,28.02,62.59,5.31,1.018
2025-07-10,Varanasi,26.6,60.49,7.74,1.011
2025-07-11,Varanasi,24.87,62.02,9.32,1.006
2025-07-12,Varanasi,27.77,64.38,7.48,1.0
2025-07-13,Varanasi,28.08,69.37,5.63,1.006
2025-07-14,Varanasi,25.32,69.05,7.55,1.001
2025-07-15,Varanasi,28.2,56.18,5.67,0.995
2025-07-16,Varanasi,25.81,71.55,6.27,1.015
2025-07-17,Varanasi,26.21,67.96,5.68,1.01
2025-07-18,Varanasi,27.92,77.37,8.99,1.004
2025-07-19,Varanasi,29.12,76.23,4.47,1.002
2025-07-20,Varanasi,27.21,60.9,7.07,0.997
2025-07-21,Varanasi,30.43,54.87,7.33,1.02
2025-07-22,Varanasi,27.49,57.53,5.04,1.008
2025-07-23,Varanasi,25.98,64.64,4.93,1.018
2025-07-24,Varanasi,27.66,64.54,10.62,1.006
2025-07-25,Varanasi,25.91,60.12,7.35,1.009
2025-07-26,Varanasi,25.64,51.27,6.61,1.014
2025-07-27,Varanasi,27.51,70.6,11.65,1.018
2025-07-28,Varanasi,29.94,68.01,11.15,1.029
2025-07-29,Varanasi,29.02,67.64,7.32,1.01
2025-07-30,Varanasi,26.38,67.13,6.29,1.008
2025-07-31,Varanasi,22.28,73.74,7.29,1.015
2025-08-01,Varanasi,29.85,65.21,10.62,0.998
2025-08-02,Varanasi,31.67,69.93,8.15,1.024
2025-08-03,Varanasi,24.48,61.67,10.62,0.991
2025-08-04,Varanasi,27.88,66.6,11.67,0.994
2025-08-05,Varanasi,29.92,60.05,6.84,0.998
2025-08-06,Varanasi,24.47,65.83,5.51,1.017
2025-08-07,Varanasi,25.26,56.13,6.68,1.013
2025-08-08,Varanasi,25.98,63.61,9.13,1.021
2025-08-09,Varanasi,25.86,57.14,7.89,1.015
2025-08-10,Varanasi,23.5,58.06,6.3,1.008
2025-08-11,Varanasi,24.85,67.65,4.52,0.994
2025-08-12,Varanasi,25.65,62.35,4.82,1.004
2025-08-13,Varanasi,25.46,61.04,8.04,1.003
2025-08-14,Varanasi,29.17,66.33,6.12,1.011
2025-08-15,Varanasi,26.41,70.69,6.53,1.018
2025-08-16,Varanasi,26.2,72.35,10.32,1.012
2025-08-17,Varanasi,25.54,66.44,7.37,1.027
2025-08-18,Varanasi,26.18,60.97,6.81,0.998
2025-08-19,Varanasi,27.08,58.48,9.93,0.997
2025-08-20,Varanasi,26.18,70.31,3.43,1.03
2025-08-21,Varanasi,25.03,64.25,8.88,1.017
2025-08-22,Varanasi,26.38,69.39,8.77,1.028
2025-08-23,Varanasi,26.84,75.19,9.54,0.992
2025-08-24,Varanasi,30.97,59.96,10.73,1.01
2025-08-25,Varanasi,27.83,59.27,8.99,1.007
2025-08-26,Varanasi,28.83,66.04,9.61,0.988
2025-08-27,Varanasi,25.46,65.87,8.18,1.02
2025-08-28,Varanasi,24.86,63.7,10.1,0.987
2025-08-29,Varanasi,26.73,61.4,5.91,1.013
2025-08-30,Varanasi,27.97,69.64,7.46,1.019
2025-08-31,Varanasi,27.22,62.88,6.35,1.004
2025-09-01,Varanasi,27.13,63.15,5.64,0.993
2025-09-02,Varanasi,27.08,60.12,8.39,1.022
2025-09-03,Varanasi,22.77,63.13,7.39,1.014
2025-09-04,Varanasi,27.83,55.43,8.87,1.02
2025-09-05,Varanasi,24.95,62.58,8.57,1.013
2025-09-06,Varanasi,26.46,66.77,5.77,1.02
2025-09-07,Varanasi,27.6,64.52,4.75,1.009
2025-09-08,Varanasi,25.63,56.54,7.01,0.996
2025-09-09,Varanasi,26.43,64.4,4.44,1.014
2025-09-10,Varanasi,25.08,66.5,6.95,1.002
2025-09-11,Varanasi,23.62,60.18,7.77,1.011
2025-09-12,Varanasi,24.76,60.86,7.03,1.035
2025-09-13,Varanasi,23.58,60.06,14.32,1.014
2025-09-14,Varanasi,22.34,68.46,5.91,1.019
2025-09-15,Varanasi,24.66,60.77,10.95,1.016
2025-09-16,Varanasi,27.01,66.01,6.85,1.016
2025-09-17,Varanasi,27.47,64.21,11.34,1.019
2025-09-18,Varanasi,25.46,64.91,8.01,0.997
2025-09-19,Varanasi,24.84,64.73,6.9,1.013
2025-09-20,Varanasi,25.05,68.05,9.06,1.012
2025-09-21,Varanasi,22.26,74.15,7.45,1.009
2025-09-22,Varanasi,24.3,60.47,10.82,1.024
2025-09-23,Varanasi,25.86,62.76,8.97,1.011
2025-09-24,Varanasi,24.58,65.43,6.85,1.013
2025-09-25,Varanasi,25.36,67.02,6.5,1.017
2025-09-26,Varanasi,23.14,59.97,6.68,0.999
2025-09-27,Varanasi,26.98,57.59,6.34,1.023
2025-09-28,Varanasi,23.8,62.28,5.71,1.018
2025-07-01,Vadodara,31.27,68.74,8.96,1.011
2025-07-02,Vadodara,28.46,59.42,10.46,1.018
2025-07-03,Vadodara,28.05,64.55,7.28,0.999
2025-07-04,Vadodara,29.72,61.81,5.98,0.995
2025-07-05,Vadodara,26.17,62.08,7.71,1.001
2025-07-06,Vadodara,30.53,63.91,9.04,1.008
2025-07-07,Vadodara,27.59,64.99,5.36,1.015
2025-07-08,Vadodara,27.22,69.82,7.21,1.021
2025-07-09,Vadodara,26.78,60.24,8.65,1.022
2025-07-10,Vadodara,32.29,64.56,11.56,1.007
2025-07-11,Vadodara,31.08,58.65,8.73,0.987
2025-07-12,Vadodara,26.58,67.11,5.26,1.014
2025-07-13,Vadodara,30.56,61.3,5.95,1.005
2025-07-14,Vadodara,26.75,63.7,8.09,1.007
2025-07-15,Vadodara,31.97,59.99,10.67,1.0
2025-07-16,Vadodara,28.7,71.41,10.15,1.006
2025-07-17,Vadodara,29.59,66.83,6.8,1.016
2025-07-18,Vadodara,32.14,67.14,9.02,1.017
2025-07-19,Vadodara,25.43,67.07,5.85,1.004
2025-07-20,Vadodara,32.61,62.79,6.4,1.022
2025-07-21,Vadodara,26.33,61.62,10.38,1.01
2025-07-22,Vadodara,25.03,67.57,7.09,1.025
2025-07-23,Vadodara,26.88,70.62,11.44,1.001
2025-07-24,Vadodara,27.64,66.64,6.17,1.013
2025-07-25,Vadodara,27.51,62.84,7.98,1.011
2025-07-26,Vadodara,28.23,60.71,6.77,1.009
2025-07-27,Vadodara,27.75,61.67,8.53,0.992
2025-07-28,Vadodara,26.32,62.63,6.17,1.026
2025-07-29,Vadodara,27.75,65.37,6.92,1.01
2025-07-30,Vadodara,25.22,63.29,6.01,1.007
2025-07-31,Vadodara,22.47,57.54,10.81,1.018
2025-08-01,Vadodara,30.17,72.63,9.23,1.005
2025-08-02,Vadodara,25.4,71.19,8.01,1.035
2025-08-03,Vadodara,26.69,76.15,7.57,1.023
2025-08-04,Vadodara,30.75,58.17,6.91,1.0
2025-08-05,Vadodara,24.84,68.31,7.49,1.011
2025-08-06,Vadodara,28.36,53.16,10.46,1.007
2025-08-07,Vadodara,28.25,68.03,10.63,1.009
2025-08-08,Vadodara,22.88,64.65,8.29,1.0
2025-08-09,Vadodara,27.37,62.14,5.2,1.017
2025-08-10,Vadodara,25.9,61.87,6.96,1.022
2025-08-11,Vadodara,26.89,64.78,7.0,1.015
2025-08-12,Vadodara,29.62,68.2,9.26,1.016
2025-08-13,Vadodara,24.11,59.05,7.47,1.003
2025-08-14,Vadodara,24.69,53.07,5.19,1.007
2025-08-15,Vadodara,26.63,59.55,8.04,1.006
2025-08-16,Vadodara,28.9,63.34,9.28,1.012
2025-08-17,Vadodara,23.86,63.76,5.41,1.009
2025-08-18,Vadodara,25.13,66.6,5.2,1.01
2025-08-19,Vadodara,27.72,69.75,6.36,1.01
2025-08-20,Vadodara,26.9,73.59,4.92,1.001
2025-08-21,Vadodara,32.09,62.67,4.1,1.004
2025-08-22,Vadodara,20.9,65.75,9.5,1.001
2025-08-23,Vadodara,25.45,69.85,4.38,0.997
2025-08-24,Vadodara,25.9,59.79,7.3,0.997
2025-08-25,Vadodara,26.74,63.41,8.98,1.012
2025-08-26,Vadodara,26.69,55.63,8.87,1.007
2025-08-27,Vadodara,25.9,70.6,6.45,1.024
2025-08-28,Vadodara,29.08,68.82,5.92,0.988
2025-08-29,Vadodara,28.32,64.98,6.39,1.022
2025-08-30,Vadodara,24.4,61.76,8.93,0.999
2025-08-31,Vadodara,25.87,70.84,8.31,1.022
2025-09-01,Vadodara,28.32,64.35,3.21,0.999
2025-09-02,Vadodara,27.55,55.01,7.23,1.013
2025-09-03,Vadodara,28.93,60.86,6.6,1.009
2025-09-04,Vadodara,26.66,63.38,9.98,1.002
2025-09-05,Vadodara,26.17,66.98,7.08,1.018
2025-09-06,Vadodara,26.19,69.04,8.27,1.014
2025-09-07,Vadodara,24.6,60.52,10.33,1.016
2025-09-08,Vadodara,23.8,65.39,3.14,1.004
2025-09-09,Vadodara,27.74,63.56,8.12,0.98
2025-09-10,Vadodara,25.01,66.34,8.82,1.02
2025-09-11,Vadodara,25.35,63.31,5.22,1.008
2025-09-12,Vadodara,23.22,53.22,5.71,1.025
2025-09-13,Vadodara,25.18,65.63,6.86,0.992
2025-09-14,Vadodara,27.58,51.27,6.78,1.009
2025-09-15,Vadodara,26.15,59.95,4.21,1.002
2025-09-16,Vadodara,24.17,59.67,9.82,0.998
2025-09-17,Vadodara,26.25,65.26,9.81,1.009
2025-09-18,Vadodara,27.22,63.27,8.75,0.995
2025-09-19,Vadodara,20.34,66.57,8.75,1.015
2025-09-20,Vadodara,24.56,73.25,6.96,1.014
2025-09-21,Vadodara,26.78,74.62,7.25,1.003
2025-09-22,Vadodara,22.59,73.62,8.73,1.015
2025-09-23,Vadodara,31.81,66.26,5.28,1.008
2025-09-24,Vadodara,23.62,61.93,7.08,1.004
2025-09-25,Vadodara,22.77,73.86,8.48,1.008
2025-09-26,Vadodara,27.07,67.13,8.44,1.017
2025-09-27,Vadodara,25.81,68.33,9.39,1.012
2025-09-28,Vadodara,25.1,73.49,6.93,1.014
2025-07-01,Srinagar,28.05,57.12,5.68,1.006
2025-07-02,Srinagar,26.16,52.03,5.99,1.013
2025-07-03,Srinagar,29.61,64.1,2.1,1.016
2025-07-04,Srinagar,25.89,63.49,7.27,1.008
2025-07-05,Srinagar,26.74,60.64,9.98,1.01
2025-07-06,Srinagar,29.04,66.41,8.63,0.992
2025-07-07,Srinagar,29.04,58.03,8.73,1.0
2025-07-08,Srinagar,24.37,72.63,5.38,1.021
2025-07-09,Srinagar,26.91,58.25,7.21,0.997
2025-07-10,Srinagar,26.57,54.28,6.5,1.019
2025-07-11,Srinagar,27.04,51.88,9.0,1.01
2025-07-12,Srinagar,25.38,65.25,6.96,0.998
2025-07-13,Srinagar,30.09,60.67,7.13,1.006
2025-07-14,Srinagar,28.69,57.63,4.21,1.003
2025-07-15,Srinagar,28.92,65.77,6.79,1.024
2025-07-16,Srinagar,27.69,59.18,6.96,1.013
2025-07-17,Srinagar,24.46,60.8,7.91,0.993
2025-07-18,Srinagar,25.68,58.96,9.35,0.992
2025-07-19,Srinagar,25.23,57.88,9.22,1.01
2025-07-20,Srinagar,29.52,64.75,6.48,1.012
2025-07-21,Srinagar,25.16,65.93,4.63,1.002
2025-07-22,Srinagar,26.71,68.13,2.89,1.024
2025-07-23,Srinagar,25.46,49.47,1.29,0.995
2025-07-24,Srinagar,25.63,60.38,8.56,1.005
2025-07-25,Srinagar,23.39,58.3,7.36,1.012
2025-07-26,Srinagar,23.97,66.18,6.05,1.001
2025-07-27,Srinagar,24.4,67.22,7.03,1.003
2025-07-28,Srinagar,27.27,73.63,7.72,1.022
2025-07-29,Srinagar,27.43,57.14,7.35,0.997
2025-07-30,Srinagar,24.89,57.02,6.49,1.003
2025-07-31,Srinagar,24.66,63.97,7.06,0.991
2025-08-01,Srinagar,23.69,51.66,7.78,1.015
2025-08-02,Srinagar,25.63,56.05,7.79,1.005
2025-08-03,Srinagar,22.78,65.23,8.93,1.019
2025-08-04,Srinagar,23.79,67.85,6.31,1.017
2025-08-05,Srinagar,23.92,59.43,2.45,1.007
2025-08-06,Srinagar,25.07,58.31,10.81,0.998
2025-08-07,Srinagar,23.7,55.35,6.17,1.02
2025-08-08,Srinagar,27.73,56.57,5.85,0.998
2025-08-09,Srinagar,27.33,67.5,7.08,0.996
2025-08-10,Srinagar,22.05,61.8,8.39,0.989
